democ_satis,democ_supp,left_right_scale,job_concern,econ_situation,confidence_congress,confidence_judiciary,confidence_church,confidence_police,confidence_army,confidence_political_parties,resp_sex,resp_age,resp_education,resp_employment,resp_religion,goods_wash_mach,goods_car,goods_sewage,goods_hot_water,resp_chief,anio,resp_economic_perception,country_name,iso3,satisfecho_democracia,democ_supp_cat,ideologia_cat,econ_situation_cat,resp_economic_perception_cat,goods_wash_mach_bin,goods_car_bin,goods_sewage_bin,goods_hot_water_bin,confidence_congress_alta,confidence_judiciary_alta,confidence_church_alta,confidence_police_alta,confidence_army_alta,confidence_political_parties_alta
3.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,32.0,5.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2020,,Ecuador,ECU,0,prefiere_autoritarismo,izquierda,regular,,False,False,True,False,True,True,True,False,False,False
3.0,,,3.0,3.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,33.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,,,regular,,True,True,True,True,False,False,True,False,True,False
3.0,1.0,6.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,40.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,False,True,True,False,False,False,True,True,False
3.0,1.0,8.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,59.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,derecha,regular,,True,True,True,True,False,False,True,True,True,False
3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,31.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,True,False,True,False,True,True,True,True,True,True
3.0,1.0,8.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,25.0,6.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,prefiere_democracia,derecha,negativa,,True,False,True,True,False,False,False,False,True,False
3.0,1.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,18.0,4.0,6.0,,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,False,False,True,False,False,False,False,False,True,False
3.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,37.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,regular,,True,False,True,True,True,True,True,True,True,False
3.0,3.0,,5.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,19.0,6.0,7.0,,1.0,1.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,indiferente,,regular,,True,True,True,True,False,False,False,True,True,False
4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,54.0,4.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2020,,Ecuador,ECU,0,indiferente,centro,negativa,,False,True,True,False,False,False,False,False,False,False
3.0,1.0,10.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,26.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,derecha,regular,,True,False,True,True,False,False,True,True,True,False
3.0,3.0,,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,24.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,indiferente,,regular,,True,False,True,True,False,False,True,False,False,False
3.0,3.0,,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,52.0,5.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,indiferente,,negativa,,True,False,True,True,False,False,False,False,False,False
3.0,1.0,5.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,68.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,False,True,True,True,False,False,True,True,True,False
3.0,1.0,0.0,5.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,37.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,False,False,False,False,False,False,True,False,False,False
4.0,1.0,5.0,1.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,32.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,regular,,True,False,True,True,False,True,True,False,False,False
4.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,49.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,True,True,True,True,False,False,True,False,True,False
2.0,1.0,6.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,59.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,1,prefiere_democracia,centro,regular,,False,False,True,False,True,True,False,True,True,True
4.0,3.0,10.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,31.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,derecha,regular,,False,False,True,False,False,False,True,False,False,False
4.0,3.0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,66.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,izquierda,negativa,,False,True,True,False,False,False,True,True,True,False
4.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,65.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,izquierda,negativa,,True,True,True,False,False,False,True,True,True,False
3.0,1.0,0.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,66.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,True,False,True,False,False,False,False,False,False,False
4.0,2.0,,1.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,51.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_autoritarismo,,negativa,,False,False,True,False,False,False,True,False,False,False
3.0,2.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,20.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_autoritarismo,centro,negativa,,False,False,False,False,True,False,True,True,False,False
3.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,23.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,prefiere_autoritarismo,izquierda,negativa,,False,False,True,True,True,False,True,True,True,False
4.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,26.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,False,False,True,False,False,False,True,False,False,False
3.0,3.0,,1.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,55.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,,negativa,,False,False,True,False,False,False,True,False,False,False
3.0,1.0,5.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,19.0,6.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,regular,,False,True,True,True,True,False,True,True,True,False
3.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,24.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2020,,Ecuador,ECU,0,prefiere_autoritarismo,izquierda,negativa,,False,False,False,False,True,True,True,False,False,False
1.0,1.0,10.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,34.0,3.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,1,prefiere_democracia,derecha,negativa,,False,False,True,False,False,False,False,False,False,False
3.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,18.0,5.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,regular,,False,False,True,False,False,False,True,False,False,False
3.0,,5.0,5.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,35.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2020,,Ecuador,ECU,0,,centro,negativa,,False,False,True,False,False,False,True,False,False,False
3.0,2.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,28.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_autoritarismo,izquierda,negativa,,False,False,False,False,False,False,True,True,True,True
3.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,40.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,centro,regular,,True,False,True,False,False,False,True,True,True,False
3.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,30.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,indiferente,centro,regular,,True,False,True,True,False,False,True,True,True,False
3.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,18.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2020,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,True,False,False,False,False,True,False,False,False,False
3.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,48.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,regular,,False,False,True,False,False,False,False,False,False,False
3.0,1.0,,2.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,36.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2020,,Ecuador,ECU,0,prefiere_democracia,,negativa,,False,True,True,False,False,True,True,True,True,False
3.0,2.0,5.0,5.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,19.0,4.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2020,,Ecuador,ECU,0,prefiere_autoritarismo,centro,regular,,False,False,True,False,False,False,True,True,True,False
4.0,3.0,,1.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,40.0,3.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,,regular,,False,False,True,False,False,False,False,False,False,False
3.0,1.0,0.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,1.0,44.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,False,False,False,False,False,True,True,False,False,False
3.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,20.0,6.0,7.0,5.0,1.0,1.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,True,True,True,True,True,True,True,True,True,True
4.0,3.0,7.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,28.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,indiferente,derecha,negativa,,False,False,True,True,False,True,True,True,True,False
3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,38.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,izquierda,negativa,,False,False,True,False,False,False,False,False,False,False
4.0,1.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,21.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,True,True,True,True,False,True,False,True,True
4.0,1.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,41.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2020,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,True,True,True,False,False,False,False,False,False
3.0,3.0,,2.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,50.0,3.0,6.0,5.0,2.0,2.0,1.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,,positiva,,False,False,True,False,False,False,True,True,True,False
3.0,3.0,,1.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,29.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2020,,Ecuador,ECU,0,indiferente,,regular,,False,False,False,False,False,False,False,True,True,False
4.0,2.0,5.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,30.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_autoritarismo,centro,regular,,True,False,True,False,False,False,True,True,True,False
3.0,3.0,5.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,29.0,7.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,indiferente,centro,regular,,False,False,True,False,False,False,True,False,True,False
1.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,28.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,1,indiferente,centro,regular,,True,False,True,False,False,False,True,False,True,False
4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,40.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2023,,Ecuador,ECU,0,indiferente,izquierda,negativa,,True,True,False,False,False,False,True,True,True,False
4.0,3.0,,3.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,28.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,indiferente,,negativa,,True,False,True,False,False,False,True,True,True,False
1.0,2.0,5.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,45.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,1,prefiere_autoritarismo,centro,regular,,True,False,True,False,False,False,True,False,True,False
3.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,29.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2023,,Ecuador,ECU,0,indiferente,centro,negativa,,True,True,True,True,False,False,True,False,False,False
3.0,2.0,7.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,50.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_autoritarismo,derecha,regular,,True,False,True,False,False,False,True,False,False,False
3.0,3.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,74.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,indiferente,centro,negativa,,False,False,True,False,False,False,False,False,True,False
3.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,30.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,True,False,True,False,False,False,True,False,False,False
4.0,2.0,5.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,50.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_autoritarismo,centro,positiva,,True,False,True,False,False,False,True,True,True,False
4.0,2.0,6.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,41.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_autoritarismo,centro,regular,,True,False,True,False,False,False,True,True,True,False
3.0,,,2.0,5.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,37.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,,,negativa,,True,False,True,False,False,False,True,False,False,False
3.0,3.0,,1.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,50.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,indiferente,,negativa,,False,False,True,False,False,False,True,True,True,False
3.0,1.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,25.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,False,True,False,False,False,True,False,False,False
4.0,1.0,,2.0,5.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,39.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,,negativa,,True,False,True,False,False,False,True,False,True,False
3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,34.0,7.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,2023,,Ecuador,ECU,0,indiferente,izquierda,negativa,,True,True,True,True,False,False,True,False,True,False
4.0,1.0,5.0,1.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,41.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2023,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,True,True,True,False,False,True,False,False,False
2.0,1.0,,3.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,34.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2023,,Ecuador,ECU,1,prefiere_democracia,,positiva,,True,True,True,True,False,True,False,True,True,False
3.0,2.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,27.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2023,,Ecuador,ECU,0,prefiere_autoritarismo,derecha,regular,,True,True,True,True,False,False,False,False,True,False
4.0,1.0,5.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,23.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,False,True,False,False,False,True,False,False,False
4.0,1.0,9.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,42.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,derecha,regular,,True,True,True,True,False,True,True,False,True,True
4.0,3.0,5.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,32.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2023,,Ecuador,ECU,0,indiferente,centro,negativa,,True,True,True,True,False,False,False,False,True,False
4.0,3.0,9.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,49.0,7.0,1.0,,1.0,1.0,1.0,1.0,1.0,2023,,Ecuador,ECU,0,indiferente,derecha,negativa,,True,True,True,True,True,True,False,False,True,True
4.0,3.0,7.0,1.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,32.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,indiferente,derecha,negativa,,True,True,True,False,False,True,True,False,True,False
3.0,1.0,7.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,18.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,derecha,negativa,,True,False,True,False,True,False,False,False,True,False
4.0,1.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,1.0,3.0,1.0,33.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,True,True,True,False,True,False,False,True,False
3.0,1.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,18.0,5.0,7.0,8.0,1.0,1.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,True,True,False,False,False,False,False,True,False
4.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,49.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,True,False,True,False,False,True,False,False,False,False
4.0,1.0,6.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,18.0,5.0,1.0,,1.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,True,False,True,False,False,False,False,False,True,False
1.0,1.0,6.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,25.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,1,prefiere_democracia,centro,regular,,True,False,True,False,False,False,False,True,True,True
3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,32.0,7.0,3.0,8.0,1.0,1.0,1.0,1.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,izquierda,regular,,True,True,True,True,False,True,True,True,True,True
4.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,44.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,prefiere_autoritarismo,centro,regular,,False,False,True,False,False,False,False,False,True,False
4.0,3.0,,1.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,21.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,indiferente,,negativa,,True,False,True,False,True,False,True,False,False,False
1.0,1.0,1.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,20.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,1,prefiere_democracia,izquierda,negativa,,True,False,True,False,False,False,True,False,False,False
4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,38.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,indiferente,izquierda,regular,,False,False,True,False,False,False,True,False,False,False
4.0,1.0,7.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,25.0,7.0,2.0,,1.0,2.0,1.0,1.0,1.0,2023,,Ecuador,ECU,0,prefiere_democracia,derecha,negativa,,True,False,True,True,False,False,False,False,False,False
4.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,31.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,centro,negativa,,False,False,False,False,False,False,True,False,True,False
4.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,61.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,izquierda,negativa,,True,False,True,False,False,False,False,False,False,False
3.0,1.0,,3.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,36.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,,positiva,,False,False,True,False,False,False,True,False,False,False
4.0,1.0,8.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,22.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,prefiere_democracia,derecha,negativa,,True,False,True,False,True,False,True,False,True,False
4.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,30.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,prefiere_democracia,izquierda,regular,,True,True,True,False,True,False,True,False,True,False
1.0,3.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,31.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2023,,Ecuador,ECU,1,indiferente,izquierda,regular,,True,True,True,False,False,False,True,False,True,True
4.0,3.0,10.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,20.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,indiferente,derecha,regular,,True,False,True,False,True,False,True,False,True,False
3.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,54.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,indiferente,izquierda,negativa,,False,False,True,False,False,False,True,False,False,False
4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,44.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,indiferente,izquierda,negativa,,True,False,True,False,False,True,False,False,False,False
3.0,1.0,0.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,67.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2023,,Ecuador,ECU,0,prefiere_democracia,izquierda,positiva,,True,False,True,True,False,False,True,True,True,False
3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,43.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,indiferente,izquierda,regular,,True,False,True,False,False,False,False,False,False,False
4.0,,0.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,19.0,5.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2023,,Ecuador,ECU,0,,izquierda,negativa,,True,False,False,False,False,False,True,False,False,False
4.0,3.0,,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,25.0,5.0,6.0,5.0,2.0,2.0,1.0,2.0,2.0,2023,,Ecuador,ECU,0,indiferente,,negativa,,False,False,True,False,False,False,False,False,False,False
3.0,,4.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,18.0,5.0,1.0,,2.0,2.0,1.0,2.0,1.0,2023,,Ecuador,ECU,0,,izquierda,regular,,False,False,True,False,True,True,True,True,True,False
3.0,3.0,,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,41.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2023,,Ecuador,ECU,0,indiferente,,regular,,False,False,False,False,True,True,False,False,False,False
3.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,42.0,5.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2023,,Ecuador,ECU,0,indiferente,izquierda,negativa,,True,False,False,False,False,False,True,False,False,False
